"all_exp","foodshortage_exp","foodshortagenew_exp","foodshortagerehab_exp","new_exp","newrehab_exp","rehab_exp","site","month","year","day","date"
0.0329862423241138,0.0264660008251667,0.460510969161987,0.0265914971629779,0.430531869331996,0.00733339926227927,0.000135119883149552,"Nambucca Heads",2,2013,15,2013-02-15
0.00749587469423811,0.000197999994270504,0.409568627675374,0.000345229772695651,0.416450768709183,0.0063142537449797,0.000143008757731877,"Nambucca Heads",3,2013,15,2013-03-15
0.0138750178739429,0.00594000006094575,0.328721821308136,0.00610249132538835,0.326998909314473,0.00777004907528559,0.00015851422601069,"Nambucca Heads",4,2013,15,2013-04-15
0.0267071506629388,0.0228359997272491,0.304279963175456,0.022920419772466,0.296659767627716,0.00382574725275238,6.82276295265183e-05,"Nambucca Heads",5,2013,15,2013-05-15
0.0153765296563506,0.0101640000939369,0.27366911371549,0.0102669252082705,0.279605368773143,0.00555003232633074,9.80594801755312e-05,"Nambucca Heads",6,2013,15,2013-06-15
0.0506219143668811,0.0346500016748905,0.367429176966349,0.0356391047437986,0.320161253213882,0.0171492646137873,0.00153088321288427,"Nambucca Heads",7,2013,15,2013-07-15
0.0106254949544867,0.0014519999967888,0.334107220172882,0.00177345358921836,0.331319361925125,0.00688956445083022,0.000210252755399173,"Nambucca Heads",8,2013,15,2013-08-15
0.0134742651134729,0.0103620002046227,0.357836693525314,0.0104137193411589,0.31651708483696,0.00571575885017713,8.09776320238598e-05,"Nambucca Heads",9,2013,15,2013-09-15
0.0397268931070964,0.00910800043493509,0.364163388808568,0.0156823558111986,0.375514328479767,0.0337366573512554,0.00558407045900822,"Nambucca Heads",10,2013,15,2013-10-15
0.0306925624608994,0.0209219995886087,0.370552659034729,0.0212684112290541,0.363654752572378,0.00586393289268017,0.00055018428247422,"Nambucca Heads",11,2013,15,2013-11-15
0.0154005326330662,0.00105600000824779,0.338908016681671,0.00568312546238303,0.329118430614471,0.0185970682650805,0.00119046579735974,"Nambucca Heads",12,2013,15,2013-12-15
0.156926179925601,0.00112200004514307,0.335378766059875,0.120361862083276,0.336384177207947,0.191452965140343,0.174668684601784,"Nambucca Heads",1,2014,15,2014-01-15
0.297484546899796,0.000197999994270504,0.369167566299438,0.210606977343559,0.344111621379852,0.131505404909452,0.119157622257868,"Nambucca Heads",2,2014,15,2014-02-15
0.177058602372805,0.000197999994270504,0.352609862883886,0.122291371226311,0.343369076649348,0.191641966501872,0.125612005591393,"Nambucca Heads",3,2014,15,2014-03-15
0.337161789337794,0,0.322231471538544,0.322510530551275,0.319803357124329,0.278353691101074,0.303919593493144,"Nambucca Heads",4,2014,15,2014-04-15
0.322421818971634,0.00343200005590916,0.210206811626752,0.407893260320028,0.203422233462334,0.311078071594238,0.430270661910375,"Nambucca Heads",5,2014,15,2014-05-15
0.249514222145081,6.6000000515487e-05,0.254595329364141,0.4591091076533,0.24395123620828,0.267691413561503,0.441647281249364,"Nambucca Heads",6,2014,15,2014-06-15
0.346098482608795,0.000395999988541007,0.265302230914434,0.501046597957611,0.241256381074587,0.299866517384847,0.488137602806091,"Nambucca Heads",7,2014,15,2014-07-15
NA,0.0380159988999367,0.401587754487991,0.084587574005127,0.333175599575043,0.217087825139364,0.275130957365036,"Nambucca Heads",8,2014,15,2014-08-15
0.50963968038559,0.0759000033140182,0.35635581612587,0.641456842422485,0.352567364772161,0.301948010921478,0.642752349376678,"Nambucca Heads",9,2014,15,2014-09-15
0.446166972319285,0.000528000004123896,NA,0.645773231983185,0.271226406097412,0.420282155275345,0.640956163406372,"Nambucca Heads",10,2014,15,2014-10-15
0.367223163445791,0.00105600000824779,0.255375623703003,0.642053564389547,0.25121467312177,0.382947276035945,0.644838531812032,"Nambucca Heads",11,2014,15,2014-11-15
0.37762713432312,6.6000000515487e-05,0.276217838128408,0.650773763656616,0.309834758440654,0.356325596570969,0.604659656683604,"Nambucca Heads",12,2014,15,2014-12-15
0.000938109199826916,6.6000000515487e-05,0.203475818037987,7.07015327255552e-05,0.168635552128156,0.00087298674043268,5.67838090622293e-06,"Nambucca Heads",1,2011,15,2011-01-15
0.00651219316447775,0.00646799989044666,0.18010908861955,0.0064680192930003,0.177842348814011,3.70645575458184e-05,1.66205905334967e-08,"Nambucca Heads",2,2011,15,2011-02-15
0.0141084597756465,0.0139260003343225,0.178261995315552,0.0139261726289988,0.189288799961408,0.000168350927803355,1.76615960375178e-07,"Nambucca Heads",3,2011,15,2011-03-15
0.00351983316553136,0.00204599997960031,0.158517519632975,0.00205510249361396,0.198088258504868,0.00140018555490921,6.29805708740605e-06,"Nambucca Heads",4,2011,15,2011-04-15
0.000618975764761368,0.000528000004123896,0.138568580150604,0.000528094727390756,0.130855118234952,0.000107514827201764,7.22044409447638e-08,"Nambucca Heads",5,2011,15,2011-05-15
0.00283786623428265,0.000395999988541007,0.13971700767676,0.00045913068849283,0.13183505833149,0.00255149820198615,7.0152430756328e-05,"Nambucca Heads",6,2011,15,2011-06-15
0.0536616506675879,0.00435600010678172,0.171001176039378,0.0183249842375517,0.166586582859357,0.0416215384999911,0.015831908211112,"Nambucca Heads",7,2011,15,2011-07-15
0.00108952234343936,0.000461999996332452,0.188868835568428,0.000464841354793559,0.208294545610746,0.000701638501292715,2.75586997607509e-06,"Nambucca Heads",8,2011,15,2011-08-15
0.0867622767885526,0.0485100001096725,0.273422340552012,0.0542176812887192,0.262408713499705,0.0404879127939542,0.00535288685932755,"Nambucca Heads",9,2011,15,2011-09-15
0.118034020066261,0.0974820032715797,0.386603434880575,0.100217022001743,0.387868046760559,0.0226796145240466,0.00461992031584183,"Nambucca Heads",10,2011,15,2011-10-15
NA,0.00178199994843453,NA,0.00178732920903713,NA,0.0144332218915224,0.000388510728953406,"Nambucca Heads",11,2011,15,2011-11-15
0.197121168176333,0.00158399995416403,0.286192089319229,0.126191928982735,0.303857564926147,0.168338929613431,0.130759383241336,"Nambucca Heads",12,2011,15,2011-12-15
0.0432946321864923,0.000264000002061948,0.329336225986481,0.0104796399051944,0.333554317553838,0.0320481161276499,0.00607026865084966,"Nambucca Heads",1,2012,15,2012-01-15
0.00387837830930948,0.000132000001030974,0.329698175191879,0.000190407881746069,0.302378942569097,0.00636441043267647,6.34675719387208e-05,"Nambucca Heads",2,2012,15,2012-02-15
0.043429721146822,0.000264000002061948,0.254832545916239,0.0135762039572001,0.249908794959386,0.0430036708712578,0.0181844507654508,"Nambucca Heads",3,2012,15,2012-03-15
0.0926052927970886,0.00303600006736815,0.218395253022512,0.032879797120889,0.238246028621991,0.0584436804056168,0.0371074962119261,"Nambucca Heads",4,2012,15,2012-04-15
0.00458129666124781,6.6000000515487e-05,0.205285554130872,0.000229724348173477,0.220643202463786,0.00390276584463815,9.75331446776787e-05,"Nambucca Heads",5,2012,15,2012-05-15
0.0113958784689506,0.000264000002061948,0.176346699396769,0.0012599885618935,0.190347274144491,0.0109449677790205,0.00101911249415328,"Nambucca Heads",6,2012,15,2012-06-15
0.0188757025947173,0.00765600008890033,0.236622914671898,0.00839288004984458,0.232899670799573,0.0115752511968215,0.000575342875284453,"Nambucca Heads",7,2012,15,2012-07-15
0.0151771865785122,0.00996599998325109,0.383472770452499,0.0101241397981842,0.376377642154694,0.00492839934304357,0.000247631978709251,"Nambucca Heads",8,2012,15,2012-08-15
0.0427612240115801,0.0074579999782145,0.425708780686061,0.00977242800096671,0.433232098817825,0.0355448176463445,0.00325723830610514,"Nambucca Heads",9,2012,15,2012-09-15
0.0524127222597599,0.0256740003824234,0.388317912817001,0.0271803655972083,0.38733305533727,0.0184077688803275,0.00166556937620044,"Nambucca Heads",10,2012,15,2012-10-15
0.0109033212065697,0.00547799980267882,0.348261753718058,0.00552081130445004,0.420166174570719,0.00455477988968293,3.32460476784036e-05,"Nambucca Heads",11,2012,15,2012-11-15
0.0852167159318924,0.0788699984550476,0.431661128997803,0.0791492362817128,0.407308588425318,0.00902990344911814,0.000247779855271801,"Nambucca Heads",12,2012,15,2012-12-15
0.0260892460743586,0.00250800000503659,0.409681409597397,0.0036082467995584,0.410717050234477,0.0234980769455433,0.00224324238176147,"Nambucca Heads",1,2013,15,2013-01-15
0.0329862423241138,0.0264660008251667,0.460510969161987,0.0265914971629779,0.430531869331996,0.00733339926227927,0.000135119883149552,"Nambucca Heads",2,2013,15,2013-02-15
0.00749587469423811,0.000197999994270504,0.409568627675374,0.000345229772695651,0.416450768709183,0.0063142537449797,0.000143008757731877,"Nambucca Heads",3,2013,15,2013-03-15
0.0138750178739429,0.00594000006094575,0.328721821308136,0.00610249132538835,0.326998909314473,0.00777004907528559,0.00015851422601069,"Nambucca Heads",4,2013,15,2013-04-15
0.0267071506629388,0.0228359997272491,0.304279963175456,0.022920419772466,0.296659767627716,0.00382574725275238,6.82276295265183e-05,"Nambucca Heads",5,2013,15,2013-05-15
0.0153765296563506,0.0101640000939369,0.27366911371549,0.0102669252082705,0.279605368773143,0.00555003232633074,9.80594801755312e-05,"Nambucca Heads",6,2013,15,2013-06-15
0.0506219143668811,0.0346500016748905,0.367429176966349,0.0356391047437986,0.320161253213882,0.0171492646137873,0.00153088321288427,"Nambucca Heads",7,2013,15,2013-07-15
0.0106254949544867,0.0014519999967888,0.334107220172882,0.00177345358921836,0.331319361925125,0.00688956445083022,0.000210252755399173,"Nambucca Heads",8,2013,15,2013-08-15
0.0134742651134729,0.0103620002046227,0.357836693525314,0.0104137193411589,0.31651708483696,0.00571575885017713,8.09776320238598e-05,"Nambucca Heads",9,2013,15,2013-09-15
0.0397268931070964,0.00910800043493509,0.364163388808568,0.0156823558111986,0.375514328479767,0.0337366573512554,0.00558407045900822,"Nambucca Heads",10,2013,15,2013-10-15
0.0306925624608994,0.0209219995886087,0.370552659034729,0.0212684112290541,0.363654752572378,0.00586393289268017,0.00055018428247422,"Nambucca Heads",11,2013,15,2013-11-15
0.0154005326330662,0.00105600000824779,0.338908016681671,0.00568312546238303,0.329118430614471,0.0185970682650805,0.00119046579735974,"Nambucca Heads",12,2013,15,2013-12-15
0.156926179925601,0.00112200004514307,0.335378766059875,0.120361862083276,0.336384177207947,0.191452965140343,0.174668684601784,"Nambucca Heads",1,2014,15,2014-01-15
0.297484546899796,0.000197999994270504,0.369167566299438,0.210606977343559,0.344111621379852,0.131505404909452,0.119157622257868,"Nambucca Heads",2,2014,15,2014-02-15
0.177058602372805,0.000197999994270504,0.352609862883886,0.122291371226311,0.343369076649348,0.191641966501872,0.125612005591393,"Nambucca Heads",3,2014,15,2014-03-15
0.337161789337794,0,0.322231471538544,0.322510530551275,0.319803357124329,0.278353691101074,0.303919593493144,"Nambucca Heads",4,2014,15,2014-04-15
0.322421818971634,0.00343200005590916,0.210206811626752,0.407893260320028,0.203422233462334,0.311078071594238,0.430270661910375,"Nambucca Heads",5,2014,15,2014-05-15
0.249514222145081,6.6000000515487e-05,0.254595329364141,0.4591091076533,0.24395123620828,0.267691413561503,0.441647281249364,"Nambucca Heads",6,2014,15,2014-06-15
0.346098482608795,0.000395999988541007,0.265302230914434,0.501046597957611,0.241256381074587,0.299866517384847,0.488137602806091,"Nambucca Heads",7,2014,15,2014-07-15
NA,0.0380159988999367,0.401587754487991,0.084587574005127,0.333175599575043,0.217087825139364,0.275130957365036,"Nambucca Heads",8,2014,15,2014-08-15
0.50963968038559,0.0759000033140182,0.35635581612587,0.641456842422485,0.352567364772161,0.301948010921478,0.642752349376678,"Nambucca Heads",9,2014,15,2014-09-15
0.446166972319285,0.000528000004123896,NA,0.645773231983185,0.271226406097412,0.420282155275345,0.640956163406372,"Nambucca Heads",10,2014,15,2014-10-15
0.367223163445791,0.00105600000824779,0.255375623703003,0.642053564389547,0.25121467312177,0.382947276035945,0.644838531812032,"Nambucca Heads",11,2014,15,2014-11-15
0.37762713432312,6.6000000515487e-05,0.276217838128408,0.650773763656616,0.309834758440654,0.356325596570969,0.604659656683604,"Nambucca Heads",12,2014,15,2014-12-15
0.000938109199826916,6.6000000515487e-05,0.203475818037987,7.07015327255552e-05,0.168635552128156,0.00087298674043268,5.67838090622293e-06,"Nambucca Heads",1,2011,15,2011-01-15
0.00651219316447775,0.00646799989044666,0.18010908861955,0.0064680192930003,0.177842348814011,3.70645575458184e-05,1.66205905334967e-08,"Nambucca Heads",2,2011,15,2011-02-15
0.0141084597756465,0.0139260003343225,0.178261995315552,0.0139261726289988,0.189288799961408,0.000168350927803355,1.76615960375178e-07,"Nambucca Heads",3,2011,15,2011-03-15
0.00351983316553136,0.00204599997960031,0.158517519632975,0.00205510249361396,0.198088258504868,0.00140018555490921,6.29805708740605e-06,"Nambucca Heads",4,2011,15,2011-04-15
0.000618975764761368,0.000528000004123896,0.138568580150604,0.000528094727390756,0.130855118234952,0.000107514827201764,7.22044409447638e-08,"Nambucca Heads",5,2011,15,2011-05-15
0.00283786623428265,0.000395999988541007,0.13971700767676,0.00045913068849283,0.13183505833149,0.00255149820198615,7.0152430756328e-05,"Nambucca Heads",6,2011,15,2011-06-15
0.0536616506675879,0.00435600010678172,0.171001176039378,0.0183249842375517,0.166586582859357,0.0416215384999911,0.015831908211112,"Nambucca Heads",7,2011,15,2011-07-15
0.00108952234343936,0.000461999996332452,0.188868835568428,0.000464841354793559,0.208294545610746,0.000701638501292715,2.75586997607509e-06,"Nambucca Heads",8,2011,15,2011-08-15
0.0867622767885526,0.0485100001096725,0.273422340552012,0.0542176812887192,0.262408713499705,0.0404879127939542,0.00535288685932755,"Nambucca Heads",9,2011,15,2011-09-15
0.118034020066261,0.0974820032715797,0.386603434880575,0.100217022001743,0.387868046760559,0.0226796145240466,0.00461992031584183,"Nambucca Heads",10,2011,15,2011-10-15
NA,0.00178199994843453,NA,0.00178732920903713,NA,0.0144332218915224,0.000388510728953406,"Nambucca Heads",11,2011,15,2011-11-15
0.197121168176333,0.00158399995416403,0.286192089319229,0.126191928982735,0.303857564926147,0.168338929613431,0.130759383241336,"Nambucca Heads",12,2011,15,2011-12-15
0.0432946321864923,0.000264000002061948,0.329336225986481,0.0104796399051944,0.333554317553838,0.0320481161276499,0.00607026865084966,"Nambucca Heads",1,2012,15,2012-01-15
0.00387837830930948,0.000132000001030974,0.329698175191879,0.000190407881746069,0.302378942569097,0.00636441043267647,6.34675719387208e-05,"Nambucca Heads",2,2012,15,2012-02-15
0.043429721146822,0.000264000002061948,0.254832545916239,0.0135762039572001,0.249908794959386,0.0430036708712578,0.0181844507654508,"Nambucca Heads",3,2012,15,2012-03-15
0.0926052927970886,0.00303600006736815,0.218395253022512,0.032879797120889,0.238246028621991,0.0584436804056168,0.0371074962119261,"Nambucca Heads",4,2012,15,2012-04-15
0.00458129666124781,6.6000000515487e-05,0.205285554130872,0.000229724348173477,0.220643202463786,0.00390276584463815,9.75331446776787e-05,"Nambucca Heads",5,2012,15,2012-05-15
0.0113958784689506,0.000264000002061948,0.176346699396769,0.0012599885618935,0.190347274144491,0.0109449677790205,0.00101911249415328,"Nambucca Heads",6,2012,15,2012-06-15
0.0188757025947173,0.00765600008890033,0.236622914671898,0.00839288004984458,0.232899670799573,0.0115752511968215,0.000575342875284453,"Nambucca Heads",7,2012,15,2012-07-15
0.0151771865785122,0.00996599998325109,0.383472770452499,0.0101241397981842,0.376377642154694,0.00492839934304357,0.000247631978709251,"Nambucca Heads",8,2012,15,2012-08-15
0.0427612240115801,0.0074579999782145,0.425708780686061,0.00977242800096671,0.433232098817825,0.0355448176463445,0.00325723830610514,"Nambucca Heads",9,2012,15,2012-09-15
0.0524127222597599,0.0256740003824234,0.388317912817001,0.0271803655972083,0.38733305533727,0.0184077688803275,0.00166556937620044,"Nambucca Heads",10,2012,15,2012-10-15
0.0109033212065697,0.00547799980267882,0.348261753718058,0.00552081130445004,0.420166174570719,0.00455477988968293,3.32460476784036e-05,"Nambucca Heads",11,2012,15,2012-11-15
0.0852167159318924,0.0788699984550476,0.431661128997803,0.0791492362817128,0.407308588425318,0.00902990344911814,0.000247779855271801,"Nambucca Heads",12,2012,15,2012-12-15
0.0260892460743586,0.00250800000503659,0.409681409597397,0.0036082467995584,0.410717050234477,0.0234980769455433,0.00224324238176147,"Nambucca Heads",1,2013,15,2013-01-15
0.0329862423241138,0.0264660008251667,0.460510969161987,0.0265914971629779,0.430531869331996,0.00733339926227927,0.000135119883149552,"Nambucca Heads",2,2013,15,2013-02-15
0.00749587469423811,0.000197999994270504,0.409568627675374,0.000345229772695651,0.416450768709183,0.0063142537449797,0.000143008757731877,"Nambucca Heads",3,2013,15,2013-03-15
0.0138750178739429,0.00594000006094575,0.328721821308136,0.00610249132538835,0.326998909314473,0.00777004907528559,0.00015851422601069,"Nambucca Heads",4,2013,15,2013-04-15
0.0267071506629388,0.0228359997272491,0.304279963175456,0.022920419772466,0.296659767627716,0.00382574725275238,6.82276295265183e-05,"Nambucca Heads",5,2013,15,2013-05-15
0.0153765296563506,0.0101640000939369,0.27366911371549,0.0102669252082705,0.279605368773143,0.00555003232633074,9.80594801755312e-05,"Nambucca Heads",6,2013,15,2013-06-15
0.0506219143668811,0.0346500016748905,0.367429176966349,0.0356391047437986,0.320161253213882,0.0171492646137873,0.00153088321288427,"Nambucca Heads",7,2013,15,2013-07-15
